pl_name,tic_id,hostname,ra,dec,disc_year,pl_orbper,pl_rade,pl_bmasse,st_teff,st_rad,st_mass,sy_dist
XO-3 b,TIC 8400842,XO-3,65.4695814,57.8172095,2007,3.19152309,14.79585452,4217.58296089,6970.0,1.523,1.449,213.053
Kepler-1866 b,TIC 158213683,Kepler-1866,286.2246453,44.6544869,2021,11.66009998,2.08215108,4.99,5791.0,1.083,1.03,976.737
K2-165 d,TIC 149969625,K2-165,184.9004881,0.968327,2018,14.101361,2.64809498,7.5,5185.0,0.803827,0.834847,134.591
Kepler-796 b,TIC 121214909,Kepler-796,287.3078999,39.1447097,2016,6.40087618,1.3,2.24,5475.0,1.09,0.93,817.584
Kepler-336 d,TIC 122298677,Kepler-336,290.2376224,41.3313637,2014,20.678772,2.37,6.21,5867.0,1.304,1.09,768.86
TOI-4479 b,TIC 126606859,TOI-4479,316.0969388,24.6536739,2022,1.1589,2.82,8.35,3400.0,0.451,0.452,80.6532
Kepler-1928 b,TIC 122450696,Kepler-1928,290.4406294,38.5235721,2021,19.57783,1.992,4.63,5720.0,0.92,1.01,326.362
EPIC 206024342 b,TIC 75266189,EPIC 206024342,331.2771441,-14.1218019,2019,4.50756,1.7,3.53,5724.0,0.823,0.928,369.888
HATS-26 b,TIC 315002523,HATS-26,144.9268593,-28.5856004,2016,3.3023881,19.61575,206.5895,6071.0,2.04,1.299,861.843
K2-221 b,TIC 257801011,K2-221,16.6550286,10.1897385,2018,2.399094,1.67890272,3.46,5716.0,0.947599,1.010842,318.81
HATS-55 b,TIC 114299824,HATS-55,114.2833819,-32.7554188,2019,4.2042001,14.022459,292.72143,6214.0,1.126,1.1955,609.838
Kepler-1131 b,TIC 27642556,Kepler-1131,295.6514492,49.2612954,2016,3.53232449,1.59,3.15,5851.0,1.04,1.03,1030.7
TOI-669 b,TIC 124573851,TOI-669,158.9007013,-5.1813735,2023,3.945152,2.58606487,10.0,5597.0,0.9882,0.9245,142.867
WASP-184 b,TIC 112099249,WASP-184,209.51701,-30.348153,2019,5.1817,14.90797,181.1631,6000.0,1.65,1.23,663.231
K2-138 d,TIC 4610830,K2-138,348.9490311,-10.8497391,2017,5.40479,2.39,7.92,5356.3,0.863,0.935,202.585
HIP 48714 b,TIC 287165117,HIP 48714,149.0332672,62.7859505,2020,17.818,5.11,22.9,4015.5,0.595456,0.58,10.5298
HAT-P-62 b,TIC 453064665,HAT-P-62,74.5043816,48.3008551,2021,2.6453235,12.02723629,241.86741773,5629.0,1.17,1.023,348.815
KIC 7917485 b,TIC 268924604,KIC 7917485,299.4346094,43.6326069,2016,840.0,12.4,3750.394,7067.0,2.009938,1.63,1382.89
Kepler-105 c,TIC 158625964,Kepler-105,287.8872376,46.2761224,2014,7.12592,1.44,5.6,5933.0,1.026,0.991,459.223
GJ 367 b,TIC 34068865,GJ 367,146.121464,-45.7790165,2021,0.3219226,0.736,0.503,3535.0,0.457,0.451,9.41263
HD 34445 d,TIC 284907742,HD 34445,79.4207483,7.3527156,2017,117.87,6.07,30.7,5836.0,1.38,1.07,46.0907
Kepler-1322 c,TIC 275490412,Kepler-1322,293.2045009,45.4353919,2021,6.459980011,2.15492527,5.29,5704.0,0.804,0.897,1350.32
HIP 65407 b,TIC 165454978,HIP 65407,201.087663,48.8847322,2016,28.125,14.3,136.03124,5460.0,0.952252,0.93,61.7804
K2-179 b,TIC 14078624,K2-179,58.7967878,23.7567524,2018,5.172191,2.51267885,6.86,5015.0,0.768067,0.824345,190.81
Kepler-68 c,TIC 417676622,Kepler-68,291.0323102,49.0402129,2013,9.605027,0.979,1.3,5847.0,1.2564,1.057,144.166
Kepler-25 b,TIC 120960812,Kepler-25,286.6383905,39.4879038,2011,6.238297,2.748,8.7,6354.0,1.316,1.165,243.249
Kepler-504 b,TIC 164832454,Kepler-504,284.9219608,45.9723265,2016,9.549275422,1.59,3.15,3519.0,0.33,0.33,99.0688
TOI-5301 b,TIC 58825110,TOI-5301,12.9908008,13.0783712,2024,5.858858,13.09208946,1182.32167404,6240.0,2.19,1.483,629.161
WASP-91 b,TIC 238176110,WASP-91,357.846434,-70.1528621,2017,2.798581,11.54527,425.8922,4920.0,0.86,0.84,149.942
Kepler-895 b,TIC 299217801,Kepler-895,289.2906978,51.4089936,2016,2.806242328,1.54,2.99,4315.0,0.61,0.65,540.134
Kepler-288 d,TIC 121785939,Kepler-288,288.9163997,39.5947523,2014,56.633742,2.67,7.61,5918.0,1.091,0.842,1194.15
PSR B0329+54 b,TIC 316847481,PSR B0329+54,53.2472749,54.5791636,2017,10140.0,1.22,1.97,,,1.44,504.93312058
NGTS-18 b,TIC 142211778,NGTS-18,180.5462193,-35.5486091,2021,3.05125,13.56286665,129.99181846,5610.0,1.392,1.003,1096.19
K2-166 b,TIC 377171980,K2-166,185.1880932,2.2823788,2018,8.52695,2.19,5.43,5960.0,1.61,1.16,476.882
Kepler-295 c,TIC 164890864,Kepler-295,285.3458383,45.3677754,2014,21.526258,1.17,1.71,5603.0,0.898,0.89,1699.19
HD 8673 b,TIC 80535228,HD 8673,21.5378455,34.5793389,2009,1644.69097,12.3,4210.59073594,6389.05,1.50225,1.28,37.8619
HATS-17 b,TIC 73717937,HATS-17,192.1895676,-47.6136789,2016,16.254611,8.709393,425.25654,5846.0,1.091,1.131,400.331
Kepler-323 c,TIC 137150039,Kepler-323,291.3822988,38.1274595,2014,3.5538229,1.57,6.8,6004.0,1.12,1.015,454.883
Kepler-626 b,TIC 121734202,Kepler-626,288.6986828,39.7082044,2016,14.48585199,2.29,5.86,5813.0,1.05,1.01,635.643
TOI-431 d,TIC 31374837,TOI-431,83.2692502,-26.7238698,2021,12.46103,3.29,9.9,4850.0,0.731,0.78,32.5686
GJ 3929 c,TIC 188589164,GJ 3929,239.5775678,35.4081141,2022,15.04,2.26,5.71,3384.0,0.32,0.313,15.8095
TOI-199 b,TIC 309792357,TOI-199,80.1058735,-59.8954326,2023,104.854,9.07927437,54.03082919,5255.0,0.82,0.936,102.27
Kepler-230 b,TIC 377782363,Kepler-230,285.7185682,48.5058038,2014,32.625555,4.26,16.8,5588.0,0.817,0.784,740.754
Kepler-933 b,TIC 159099716,Kepler-933,289.5685257,43.5385438,2016,14.20443009,2.46,6.62,5346.0,0.84,0.87,1017.2
HD 11506 b,TIC 266680498,HD 11506,28.2106607,-19.507396,2007,1617.7,12.9,1551.00262616,6123.0,1.24,1.22,51.261
K2-251 b,TIC 156584871,K2-251,190.6892403,-8.5359826,2018,9.30075,2.35,6.12,3717.0,0.49,0.52,147.03
Kepler-867 b,TIC 399915645,Kepler-867,287.2852554,51.2499499,2016,150.242127,4.64,19.4,5541.0,0.91,0.92,1195.54
K2-219 c,TIC 266014079,K2-219,12.8452963,8.8675474,2018,6.66767,1.43839723,2.66,5753.0,1.189232,1.021545,325.4
K2-200 b,TIC 115072772,K2-200,202.251206,-4.6100532,2018,2.849883,1.3643987,2.43,5233.0,0.791736,0.860208,184.131
TOI-1772.01,TIC 85293053,TOI-1772,156.837704,34.3909497,2024,8.054246874,2.905,8.78,5583.0,0.995,0.99,97.7562
TOI-836.01,TIC 440887364,TOI-836,225.0798831,-24.4542022,2021,8.59545,2.587,9.6,4552.0,0.665,0.678,27.5024
HD 32518 b,TIC 310836777,HD 32518,77.4037569,69.6391355,2009,157.35,13.2,905.49313154,4580.0,10.22,1.13,122.115
Kepler-523 b,TIC 164654277,Kepler-523,284.0611224,45.5068127,2016,5.835983111,1.96,4.5,5515.0,0.86,0.93,253.295
Kepler-149 d,TIC 120638033,Kepler-149,285.8537014,38.3840916,2014,160.018032,3.96,14.9,5381.0,0.953,1.013,571.034
TOI-5803 b,TIC 466382581,TOI-5803,327.2487497,6.2781777,2023,5.38305,3.2732,10.7,5134.0,0.7625,0.87,84.0126
Kepler-94 b,TIC 123309556,Kepler-94,281.1947316,47.4972606,2014,2.50806,3.51,10.84,4781.0,0.76,0.81,191.904
Kepler-730 c,TIC 352013543,Kepler-730,285.5547895,45.578842,2018,2.85188338,1.56926,3.09,5620.0,1.411,1.047,1935.04
Kepler-1316 b,TIC 171502232,Kepler-1316,298.8358277,40.2930714,2016,87.9732136,3.54,12.3,5884.0,1.12,1.04,800.871
Kepler-539 b,TIC 171510762,Kepler-539,299.1224639,41.8667953,2016,125.63243,8.373123,308.2951,5820.0,0.952,1.048,307.318
TOI-1798.01,TIC 198153540,TOI-1798,211.0939367,46.5192825,2024,8.021522331,2.448,6.5,5165.0,0.78,0.87,113.181
Kepler-991 b,TIC 28084836,Kepler-991,297.0905543,49.6264867,2016,82.5342519,2.54,6.99,4392.0,0.61,0.64,389.561
TOI-1117 c,TIC 295541511,TOI-1117,273.6020606,-66.4199742,2025,4.579,2.91,8.78,5635.0,1.05,0.97,167.598
Kepler-1369 b,TIC 120686458,Kepler-1369,285.7972604,40.9361923,2016,25.873148,2.69,7.7,5761.0,0.99,0.99,1236.56
Kepler-289 e,TIC 273234825,Kepler-289,297.4653351,42.8828517,2025,330.0716,2.94,17.4,5990.0,0.985,1.061,704.438
Kepler-1136 b,TIC 164671623,Kepler-1136,284.1078441,44.2458047,2016,2.361724329,1.64,3.33,4512.0,0.68,0.72,491.406
Kepler-1364 b,TIC 27396284,Kepler-1364,295.1521334,49.5876179,2016,13.32196237,2.15,5.27,6805.0,1.79,1.49,1056.9
KOI-1783.02,TIC 159051209,KOI-1783,289.3414629,46.988155,2020,284.215,5.44,15.0,5922.0,1.143,1.076,865.73
Gl 686 b,TIC 230241767,Gl 686,264.4764878,18.5959509,2018,15.53,2.46,6.624,3656.0,0.427,0.426,8.15728
K2-354 b,TIC 468989066,K2-354,129.1299193,10.1472175,2021,3.793306,1.56,3.05,3669.0,0.41,0.43,91.722
Kepler-243 c,TIC 164886497,Kepler-243,285.1104819,42.0339619,2014,20.026218,1.99,4.62,5228.0,0.842,0.904,693.86
Kepler-80 d,TIC 184296619,Kepler-80,296.1125759,39.9787451,2014,3.07222,1.53,6.75,4540.0,0.678,0.73,369.451
GJ 4274 c,TIC 12652442,GJ 4274,335.7805478,-17.6104078,2026,69.57,2.83,8.39,3228.0,0.19,0.18,7.23556
K2-268 f,TIC 444037742,K2-268,133.7094899,11.8482712,2021,26.27057,2.23,5.6,5106.0,0.78,0.84,327.783
HD 44219 b,TIC 443055162,HD 44219,95.0599971,-10.7250799,2010,472.0,14.1,184.34047606,5752.0,1.32,1.2,52.9051
TOI-6029 b,TIC 419523962,TOI-6029,8.3862555,61.8607659,2024,5.7987,14.39233122,519.64944544,6223.0,2.338,1.548,603.119
Kepler-330 c,TIC 158727691,Kepler-330,288.4474035,44.8017616,2014,15.955387,1.95,4.46,5117.0,0.722,0.848,717.527
Kepler-60 c,TIC 158923465,Kepler-60,288.9612535,42.2650472,2012,8.9187,1.9,3.85,5905.0,1.257,1.041,1025.1
Kepler-1504 b,TIC 416281986,Kepler-1504,289.7119947,50.1282265,2016,82.304003,2.13,5.18,5393.0,0.81,0.85,2435.94
K2-374 b,TIC 321285788,K2-374,137.3794986,16.3558324,2022,4.521953,1.593,3.16,5789.0,0.907,0.731,359.439
Kepler-56 c,TIC 138430034,Kepler-56,293.7583002,41.871807,2012,21.40239,9.8,181.0,4840.0,4.23,1.32,912.994
TOI-2570 b,TIC 239816546,TOI-2570,87.1880397,32.0840435,2022,2.9887615,13.64132951,260.61929374,5771.0,1.095,1.063,361.857
Kepler-301 d,TIC 48419097,Kepler-301,283.982904,49.2329512,2014,13.751243,1.75,3.71,5815.0,0.9,1.022,719.166
HD 136925 b,TIC 400015692,HD 136925,230.7157509,13.3663117,2021,4540.0,13.9,266.97586188,5773.19,1.193078,0.875104,47.874
K2-199 b,TIC 2621212,K2-199,208.9014508,-6.1360833,2018,3.2253993,1.73,6.9,4491.0,0.682,0.711,107.518
WASP-83 b,TIC 286865921,WASP-83,190.1519558,-19.2843527,2015,4.971252,11.65736,95.349,5510.0,1.05,1.11,271.103
Kepler-290 d,TIC 158218214,Kepler-290,286.4100307,42.6815137,2023,0.764017553,0.86,0.566,5142.0,0.755,0.84,694.627
HD 15906 b,TIC 4646810,HD 15906,38.2712534,-10.352178,2023,10.924709,2.24,5.65,4757.0,0.762,0.79,45.5621
K2-240 b,TIC 432247315,K2-240,227.849371,-17.8754464,2018,6.034,2.0,4.66,3810.0,0.54,0.58,72.9105
Kepler-306 c,TIC 121660143,Kepler-306,288.5387145,40.6160545,2014,7.240193,2.35,6.12,4954.0,0.719,0.75,775.679
WASP-95 b,TIC 144065872,WASP-95,337.4578243,-48.0030988,2014,2.18467,13.78707,457.6752,5830.0,1.23,1.46,137.544
HD 8535 b,TIC 41862035,HD 8535,20.9054804,-41.2701007,2010,1313.0,14.0,216.1244,6136.0,1.19,1.13,55.4401
HD 134060 c,TIC 454901855,HD 134060,227.6847587,-61.4223747,2019,1291.5646,5.91,29.29,5966.0,1.164285,1.095,24.0125
HD 196050 b,TIC 351534793,HD 196050,309.4637796,-60.6347649,2002,1392.0,12.9,1493.7935129,5879.0,1.42,1.27,50.6742
Kepler-83 b,TIC 123416515,Kepler-83,282.2325197,43.6655662,2012,9.77,2.83,2.94,4082.0,0.61,0.66,400.409
HD 141399 b,TIC 156067565,HD 141399,236.7235392,46.986288,2014,94.44,14.3,143.34133,5600.0,1.387236,1.07,37.0169
TOI-1243 b,TIC 219698776,TOI-1243,135.7326412,71.6364158,2026,4.6594779,2.33,7.7,3515.0,0.511,0.515,43.1865
K2-187 d,TIC 332024125,K2-187,132.5235618,23.1924709,2018,7.149584,2.4,6.35,5438.0,0.83,0.966999,330.916
Kepler-938 b,TIC 271253308,Kepler-938,294.7890593,46.9839352,2016,52.6298417,2.22,5.56,5533.0,0.89,0.92,1182.05
Kepler-799 b,TIC 158419284,Kepler-799,287.1748966,44.8784754,2016,133.4605235,6.88,37.9,5681.0,0.93,0.95,1509.084
EPIC 212587672 b,TIC 771548,EPIC 212587672,205.4445125,-10.8625468,2019,15.28078,1.26,2.13,6004.0,0.98,0.99,320.07
HD 98736 b,TIC 3819571,HD 98736,170.4549045,18.1896082,2018,968.8,13.3,740.5439,5271.0,0.93,0.92,32.4459
HD 148164 c,TIC 323319664,HD 148164,246.4351678,11.9190729,2018,5062.0,12.8,1640.0028,6032.0,1.34,1.21,77.1971
TOI-1732 b,TIC 470987100,TOI-1732,111.8014509,53.0452684,2026,4.11923678339,2.49549787,6.78,4201.93,0.632571,0.613891,74.7599
HAT-P-68 b,TIC 63189173,HAT-P-68,118.4831501,23.9382192,2020,2.29840551,12.016048,230.10892,4508.0,0.6701,0.6785,202.152
TOI-1416 b,TIC 158025009,TOI-1416,216.9234892,41.9529862,2023,1.0697568,1.62,3.48,4884.0,0.793,0.798,55.0135
TOI-1136 c,TIC 142276270,TOI-1136,192.1848981,64.8552755,2022,6.2574,2.879,6.32,5770.0,0.968,1.022,84.5362
TOI-6894 b,TIC 67512645,TOI-6894,173.4691418,12.4510906,2025,3.37077196,9.5836785,53.39517238,3007.0,0.2276,0.207,73.8131
WASP-185 b,TIC 46020827,WASP-185,214.0595791,-19.5423062,2019,9.38755,14.01125,311.4734,5900.0,1.5,1.12,279.35
Kepler-873 b,TIC 27843860,Kepler-873,296.4031319,51.2712773,2016,20.5533844,3.75,13.5,6163.0,1.27,1.18,1182.22
HD 164509 b,TIC 382764222,HD 164509,270.3800811,0.1044685,2012,280.17,14.3,140.79869,5859.0,1.11,1.12,53.1119
Kepler-1093 c,TIC 120420344,Kepler-1093,284.9780251,41.4202077,2016,89.722292,1.96,4.5,6166.0,1.2,1.13,1072.88
Kepler-1315 c,TIC 271881331,Kepler-1315,295.8215678,46.0530562,2021,6.566060066,1.84398883,4.06,4818.0,0.856,0.809,480.869
Kepler-982 b,TIC 158730203,Kepler-982,288.4176803,46.5904531,2016,15.7738221,2.25,5.69,6139.0,1.29,1.16,801.479
Ross 508 b,TIC 400019820,Ross 508,230.9613022,17.4605347,2022,10.77,1.83,4.0,3071.0,0.2113,0.1774,11.2103
Kepler-132 b,TIC 237158274,Kepler-132,283.23581,41.343037,2014,6.178196,1.21,1.92,6003.0,1.178,0.929,349.549
K2-81 b,TIC 59040029,K2-81,57.4854562,14.5020556,2016,6.102325,1.97,4.54,4674.13,0.634663,0.745273,252.318
Kepler-609 b,TIC 63126989,Kepler-609,292.2203009,44.6999902,2016,6.521210666,3.35,11.2,5971.0,1.14,1.09,1065.82
Kepler-1841 b,TIC 121329580,Kepler-1841,287.7069031,40.6852161,2021,25.88599968,1.48912557,2.82,5190.0,0.899,0.823,631.7
Kepler-132 c,TIC 237158274,Kepler-132,283.23581,41.343037,2014,6.414914,1.28,2.18,6003.0,1.178,0.929,349.549
Kepler-1681 b,TIC 272602477,Kepler-1681,296.6972773,46.3716969,2020,69.8956,2.55321772,7.05,5756.4,0.759,0.893,758.3
Kepler-383 b,TIC 137150599,Kepler-383,291.3426078,38.3631616,2014,12.904532,1.32,2.3,4710.0,0.672,0.669,470.0
Kepler-696 b,TIC 138219428,Kepler-696,293.4965906,41.1375635,2016,4.190425575,6.14,31.3,5903.0,1.08,1.06,1416.44
HIP 67522 c,TIC 166527623,HIP 67522,207.526001,-40.8358961,2024,14.334892,7.93595834,48.3,5675.0,1.38,1.22,127.28
TOI-4336 A c,TIC 166184428,TOI-4336 A,206.1070129,-40.3373505,2026,7.587266,1.251,1.55,3307.0,0.326,0.306,22.5455
K2-293 b,TIC 49679172,K2-293,351.6064952,-6.0279068,2019,13.1225,2.45,6.57,5532.0,0.947,0.958,392.251
L 98-59 f,TIC 307210830,L 98-59,124.5328604,-68.3144658,2025,23.064,1.48,2.8,3415.0,0.3155,0.2923,10.6194
KELT-18 b,TIC 293687315,KELT-18,216.5238248,59.4442735,2017,2.8717518,17.59813,375.0394,6670.0,1.908,1.524,321.376
Kepler-1353 b,TIC 271960006,Kepler-1353,295.7353911,42.5762317,2016,24.7543966,1.8,3.89,4776.0,0.72,0.76,593.384
Kepler-1732 b,TIC 137547023,Kepler-1732,292.2910129,37.5807686,2021,32.31240082,4.09903273,15.7,5821.0,1.494,1.043,1289.41
Kepler-168 c,TIC 378087276,Kepler-168,294.7101832,39.8250437,2014,13.193242,2.69,7.7,6282.0,1.107,1.113,1343.6
Kepler-1535 b,TIC 120961712,Kepler-1535,286.613685,38.8919507,2016,138.9442,2.55,7.04,6021.0,1.11,1.08,897.733
Kepler-51 c,TIC 27846348,Kepler-51,296.4797624,49.9376486,2012,85.312,9.0,4.0,6018.0,0.94,1.04,783.831
WASP-104 b,TIC 393495970,WASP-104,160.6023689,7.4350768,2014,1.7554137,12.745,404.263,5475.0,0.963,1.076,185.932
Kepler-167 d,TIC 137686948,Kepler-167,292.6585253,38.3455558,2016,21.80379,1.238,2.06,4884.0,0.749,0.777,341.908
KOI-94 b,TIC 273231214,KOI-94,297.3330716,41.8911186,2013,3.743208,1.71,10.5,6182.0,1.52,1.277,477.052
BD+05 4868 A b,TIC 466376085,BD+05 4868 A,326.8614036,6.6053185,2025,1.271869,,6.2,4596.0,0.69,0.7,43.5687
TOI-771 c,TIC 277634430,TOI-771,164.1138903,-72.9851736,2025,7.61,1.5,2.87,3370.0,0.232,0.22,25.2788
Kepler-167 b,TIC 137686948,Kepler-167,292.6585253,38.3455558,2014,4.3931539,1.718,3.6,4884.0,0.749,0.777,341.908
GJ 341 b,TIC 359271092,GJ 341,140.3993759,-60.2811692,2025,7.57686,0.88,4.0,3770.0,0.5066,0.48,10.454
KOI-94 e,TIC 273231214,KOI-94,297.3330716,41.8911186,2013,54.32031,6.56,35.0,6182.0,1.52,1.277,477.052
TOI-2537 c,TIC 399967279,TOI-2537,54.3882661,10.0577464,2024,1920.0,12.7,2297.89938261,4870.0,0.771,0.771,184.986
TOI-762 A b,TIC 178709444,TOI-762 A,166.0747423,-47.8214964,2024,3.4716826,8.33948164,79.77493016,3266.0,0.425,0.442,98.4458
HD 99283 b,TIC 341687229,HD 99283,171.4874082,55.8506653,2021,310.4,13.8,308.29355479,4886.0,11.21,1.76,111.093
TIC 24750448 b,TIC 24750448,TIC 24750448,26.1958598,-68.6447552,2026,3.59159193029,2.43722231,6.51,4545.43,0.713599,0.69,178.146
Kepler-1642 c,TIC 273036122,Kepler-1642,297.2121215,43.643789,2016,6.6513802,2.66,7.56,5355.0,0.84,0.88,413.873
Kepler-1011 b,TIC 273130565,Kepler-1011,297.4015491,46.8239976,2016,5.753221974,2.87,8.6,5416.0,0.88,0.91,736.779
Kepler-227 c,TIC 26539443,Kepler-227,291.9342748,48.141676,2014,54.418694,3.04,9.48,5854.0,1.091,0.954,1083.06
Kepler-622 b,TIC 120254625,Kepler-622,284.4784454,40.9331723,2016,14.28226676,2.13,5.18,4201.0,0.61,0.64,284.761
K2-187 e,TIC 332024125,K2-187,132.5235618,23.1924709,2018,13.606629,1.9,4.27,5438.0,0.83,0.966999,330.916
Kepler-656 c,TIC 158731243,Kepler-656,288.3278778,47.381538,2023,5.25449393,1.41,2.57,5550.0,0.954,1.05,890.352
Kepler-457 d,TIC 123449386,KOI-7892,282.3775397,44.694569,2021,10.6906004,2.98467257,9.19,6474.0,1.242,1.148,1072.3
Kepler-44 b,TIC 239277658,Kepler-44,300.1023512,45.7621918,2011,3.2467293,12.22,317.82,5800.0,1.35,1.12,1188.0
HD 165131 b,TIC 105138916,HD 165131,271.3444007,-21.6737039,2023,2342.6,12.1,5943.3912109,5870.0,1.06419,1.06,57.4263
Kepler-1944 b,TIC 184554636,Kepler-1944,296.5105045,39.1732645,2021,9.842579842,2.75971163,8.05,5585.0,0.972,1.064,1076.48
HD 81817 b,TIC 137603530,HD 81817,144.2715659,81.3263096,2020,1021.20159,12.0,7668.5638041,4140.0,83.8,4.3,269.126
Kepler-1814 c,TIC 399821831,Kepler-1814,285.2166767,41.2824449,2023,0.626281766,1.76,3.75,4922.0,0.823,0.79,726.346
K2-368 c,TIC 38136597,K2-368,332.6357627,-11.1661157,2022,9.660186,1.361,2.42,4663.0,0.663,0.746,206.608
BD+15 2375 b,TIC 82604982,BD+15 2375,176.4820239,14.6163182,2016,153.22,13.8,337.21763,4649.0,8.95,1.08,768.045
HD 170469 b,TIC 320362897,HD 170469,277.2955423,11.6954244,2007,1145.0,14.1,209.7678,5842.0,1.24,1.1,60.178
TOI-4662 b,TIC 166778944,TOI-4662,57.5160311,-31.0940247,2026,4.70343764575,2.87998299,8.65,4520.41,0.69375,0.703,111.047
Kepler-332 b,TIC 158272257,Kepler-332,286.6627811,47.4136938,2014,7.626324,1.17,1.71,4955.0,0.72,0.743,344.19
Kepler-892 b,TIC 164459949,Kepler-892,283.1296399,43.8880983,2016,13.7521072,2.81,8.3,4747.0,0.72,0.75,570.727
Kepler-222 b,TIC 158625100,Kepler-222,287.9060885,46.9377479,2014,3.936981,3.16,10.1,5433.0,0.869,0.933,758.854
Qatar-10 b,TIC 229791084,Qatar-10,284.4439052,69.5708373,2019,1.645321,17.295487,233.92288,6124.0,1.254,1.156,559.068
Kepler-1529 b,TIC 122137575,Kepler-1529,289.8707469,41.0407482,2016,5.33905686,2.1,5.06,5048.0,0.77,0.81,661.014
Pr0201 b,TIC 175290574,Pr0201,130.4324005,20.2268164,2012,4.4264,14.2,171.6282,6174.0,1.15,1.24,180.64
KOI-94 c,TIC 273231214,KOI-94,297.3330716,41.8911186,2013,10.423648,4.32,15.6,6182.0,1.52,1.277,477.052
HAT-P-13 b,TIC 20096620,HAT-P-13,129.8823772,47.3519076,2009,2.91625,14.258,270.462,5653.0,1.756,1.32,246.81
WASP-6 b,TIC 204376737,WASP-6,348.1571282,-22.6741248,2009,3.3610026,12.5428494,148.42586607,5438.0,0.79,0.854,197.119
WASP-84 b,TIC 350293646,WASP-84,131.1069959,1.8598933,2014,8.52349648,10.72,220.0,5280.0,0.768,0.853,100.588
WASP-20 b,TIC 211438925,WASP-20,5.1605621,-23.9357894,2015,4.89964477,15.46839337,98.841,5940.0,1.242,1.2,211.877
WASP-31 b,TIC 437248515,WASP-31,169.4388603,-19.0547781,2010,3.4059096,17.363,151.916,6302.0,1.252,1.163,383.829
HD 81040 b,TIC 414965996,HD 81040,140.9455027,20.3646078,2005,1002.7,12.6,2301.07766668,5755.0,0.91,0.99,34.4341
Kepler-357 b,TIC 159649595,Kepler-357,291.2429746,44.0086337,2014,6.475434,1.84,4.04,5036.0,0.834,0.794,688.573
Kepler-554 b,TIC 27843707,Kepler-554,296.4068982,51.3581938,2016,1.902208556,4.29,17.0,5447.0,0.92,0.93,690.525
TOI-2295 b,TIC 48018596,TOI-2295,281.5761962,50.4924657,2024,30.033302,16.47720163,278.09985612,5730.0,1.459,1.168,126.279
TOI-969 c,TIC 280437559,TOI-969,115.1366858,2.0985879,2022,1700.0,12.4,3591.4609991,4435.0,0.671,0.734,77.2554
GJ 3082 b,TIC 206548902,GJ 3082,18.6432425,-53.9407751,2020,11.949,2.79,8.2,3910.0,0.465216,0.47,16.6186
HD 40307 f,TIC 374859347,HD 40307,88.5172191,-60.0237289,2013,51.76,2.13,5.2,4956.0,0.716684,0.77,12.9363
HR 858 b,TIC 178155732,HR 858,42.9849779,-30.8140609,2019,3.585287,2.004,3.55,6354.0,1.258,1.204,31.964
Kepler-569 b,TIC 48353203,Kepler-569,283.507219,48.552633,2016,34.18890521,3.16,10.1,5616.0,0.93,0.95,638.301
Kepler-23 d,TIC 27083727,Kepler-23,294.2189131,49.4792536,2014,15.27,2.206,4.44,5828.0,1.548,1.078,835.756
Kepler-1366 b,TIC 120421638,Kepler-1366,285.0648845,41.5548464,2016,2.164570968,1.43,2.63,4070.0,0.6,0.62,465.826
K2-198 c,TIC 135043332,K2-198,198.8436817,-6.4649888,2019,3.3596055,1.423,2.61,5212.9,0.757,0.799,110.567
TOI-2046 b,TIC 468574941,TOI-2046,16.1849423,74.3313055,2022,1.4971842,16.14093221,731.0053361,6250.0,1.21,1.13,289.668
Kepler-1813 b,TIC 424864367,Kepler-1813,292.2399069,48.5115214,2021,2.818160057,1.413,2.58,5167.0,0.787,0.812,
Kepler-33 e,TIC 158935283,Kepler-33,289.0775348,46.0051696,2011,31.7844,4.02,5.57,5904.0,1.82,1.291,1209.16
HD 89345 b,TIC 350020859,HD 89345,154.6710977,10.1288464,2018,11.8143,7.39794,34.9613,5576.0,1.747,1.157,132.345
TOI-2196 b,TIC 372172128,TOI-2196,312.3400744,-70.4850723,2022,1.1947268,3.51,26.0,5634.0,1.043,1.032,259.947
GJ 887 d,TIC 155315739,GJ 887,346.5027573,-35.8473489,2026,50.77,2.34,6.1,3688.0,0.468,0.495,3.28679
TOI-5630 b,TIC 316416562,TOI-5630,236.4538532,40.3748618,2026,3.22118452536,2.37117553,6.22,5385.64,0.933361,0.934,134.047
HD 96167 b,TIC 286277386,HD 96167,166.3125657,-10.291345,2009,498.04,14.0,227.88411,5733.0,1.94,1.27,85.3006
HD 66428 b,TIC 73238215,HD 66428,120.8691654,-1.1636019,2005,2269.81726,12.4,3478.94974302,5716.0,1.13,1.01,53.2817
TOI-270 c,TIC 259377017,TOI-270,68.4160804,-51.9573937,2019,5.66051,2.33,6.2,3506.0,0.38,0.386,22.4793
WASP-47 d,TIC 102264230,WASP-47,331.203092,-12.019067,2015,9.030501,3.65,15.5,5565.0,1.156,1.058,264.78
K2-18 b,TIC 388804061,K2-18,172.560141,7.5878315,2015,32.939623,2.37,8.92,3457.0,0.411,0.359,38.0266
WASP-100 b,TIC 38846515,WASP-100,68.9598159,-64.027039,2014,2.84938,14.90797,400.4658,6900.0,1.57,0.77,364.411
HIP 41378 b,TIC 366443426,HIP 41378,126.6158279,10.0803708,2016,15.57209,2.64,6.9,6290.0,1.3,1.22,106.289
